Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,Run Line,,Open OU,,Close OU,
903,909,V,NYM,JDEGROM-R,0,0,0,2,0,0,0,2,0,4,110,100,1.5,-230,7,-120,7,-110
903,910,H,MIA,TKOEHLER-R,0,0,1,0,0,0,1,1,0,3,-120,-110,-1.5,190,7,100,7,-110
903,911,V,MIL,MGARZA-R,0,1,0,0,0,1,0,0,0,2,-115,-109,-1.5,145,8,-120,8.5,100
903,912,H,CUB,KHENDRICK-R,0,2,4,0,0,0,0,0,x,6,105,-101,1.5,-165,8,100,8.5,-120
903,913,V,ARI,COLLMENTER-R,1,0,0,0,3,0,0,1,1,6,140,115,1.5,-200,6.5,-105,6,100
903,914,H,SDG,ACASHNER-R,0,0,1,0,0,0,0,0,0,1,-160,-130,-1.5,170,6.5,-115,6,-120
903,915,V,SEA,FHERNANDZ-R,0,0,0,0,0,0,2,0,0,2,110,112,1.5,-215,6.5,100,6.5,100
903,916,H,OAK,JLESTER-L,0,0,0,1,0,0,0,0,0,1,-120,-122,-1.5,180,6.5,-120,6.5,-120
903,917,V,DET,VERLANDER-R,0,0,0,0,0,0,0,0,0,0,110,111,1.5,-200,8,-105,8,-110
903,918,H,CLE,DSALAZAR-R,2,0,0,2,0,0,3,0,x,7,-125,-126,-1.5,170,8,-115,8,-110
903,919,V,BOS,ARANAUDO-R,0,0,0,0,0,1,0,0,0,1,140,175,1.5,-130,8.5,100,9,105
903,920,H,NYY,HKURODA-R,0,2,0,0,1,0,2,0,x,5,-160,-195,-1.5,110,8.5,-120,9,-125
903,921,V,TOR,MSTROMAN-R,0,2,0,1,3,0,1,0,0,7,115,107,1.5,-210,7,-125,7,-105
903,922,H,TAM,CARCHER-R,0,0,0,0,0,2,0,2,0,4,-130,-117,-1.5,180,7,105,7,-115
903,923,V,LAA,JWEAVER-R,0,0,1,0,0,0,0,0,0,1,-160,-125,-1.5,125,8.5,100,8,-115
903,924,H,HOU,CMCHUGH-R,0,1,0,1,0,0,0,2,x,4,140,110,1.5,-145,8.5,-120,8,-105
903,925,V,CWS,JDANKS-L,0,0,0,2,1,0,0,1,0,4,110,-101,1.5,-210,9.5,100,9,-105
903,926,H,MIN,TMAY-R,3,0,0,0,5,2,0,1,x,11,-120,-109,-1.5,180,9.5,-120,9,-115
903,927,V,TEX,NTEPESCH-R,0,0,0,0,0,0,0,1,0,1,160,161,1.5,-140,8,-120,8,-110
903,928,H,KAN,JVARGAS-L,0,0,0,2,0,0,2,0,x,4,-180,-181,-1.5,120,8,100,8,-110
903,929,V,CIN,DAXELROD-R,0,0,0,0,0,0,0,0,0,0,145,140,1.5,-155,8.5,100,8,100
903,930,H,BAL,MGONZALEZ-R,0,0,1,3,0,0,2,0,x,6,-165,-155,-1.5,135,8.5,-120,8,-120
904,951,V,STL,MWACHA-R,2,0,1,0,0,0,0,0,0,3,-103,-115,-1.5,150,8,-110,8.5,-105
904,952,H,MIL,WPERALTA-R,1,0,0,0,0,1,0,0,0,2,-107,105,1.5,-170,8,-110,8.5,-115
904,953,V,ARI,RDELGADO-R,0,3,1,0,0,0,1,0,0,5,130,130,1.5,-190,6.5,-102,6,-120
904,954,H,SDG,IKENNEDY-R,0,0,0,0,0,0,0,1,0,1,-145,-145,-1.5,160,6.5,-118,6,100
904,955,V,BOS,BWORKMAN-R,1,0,2,0,1,0,0,0,0,4,145,134,1.5,-160,9,-110,8.5,-110
904,956,H,NYY,CCAPUANO-L,0,0,3,0,0,0,0,0,2,5,-165,-149,-1.5,140,9,-110,8.5,-110
904,957,V,DET,MSCHERZER-R,4,0,0,0,0,0,0,0,0,11,-125,-119,-1.5,135,7.5,-117,7.5,-115
904,958,H,CLE,TBAUER-R,0,0,0,1,0,2,1,0,0,4,110,109,1.5,-155,7.5,-103,7.5,-105
904,959,V,TOR,MBUEHRLE-L,0,0,0,0,0,0,0,0,0,1,115,132,1.5,-165,7.5,-120,7.5,100
904,960,H,TAM,JODORIZZI-R,0,0,0,0,0,0,0,0,0,0,-130,-147,-1.5,145,7.5,100,7.5,-120
904,961,V,SEA,RELIAS-L,0,6,3,0,0,0,1,0,0,10,-135,-123,-1.5,135,9,-105,9,100
904,962,H,TEX,RROSS-L,0,0,1,0,0,0,0,0,1,2,120,113,1.5,-155,9,-115,9,-120
904,963,V,LAA,HSANTIAGO-L,0,0,0,4,0,0,0,0,1,5,-125,-129,-1.5,130,8.5,-120,9,-105
904,964,H,MIN,KGIBSON-R,0,0,0,0,1,3,0,0,0,4,110,114,1.5,-150,8.5,100,9,-115
904,965,V,CIN,MLEAKE-R,0,0,2,0,0,1,4,0,0,7,135,178,1.5,-130,8,-105,7.5,-104
904,966,H,BAL,CTILLMAN-R,6,0,0,1,0,0,2,0,x,9,-150,-203,-1.5,110,8,-115,7.5,-116
905,901,V,PIT,VWORLEY-R,1,0,0,2,0,0,0,x,x,3,-120,-131,-1.5,120,8,-120,8.5,-120
905,902,H,CUB,TWADA-L,0,0,2,0,1,0,0,x,x,3,110,116,1.5,-140,8,100,8.5,100
905,903,V,PHI,JWILLIAMS-R,0,0,0,0,0,1,1,2,3,9,205,221,1.5,-101,7,-115,7.5,-120
905,904,H,WAS,STRASBURG-R,2,0,0,1,2,0,2,0,0,8,-235,-251,-1.5,-119,7,-105,7.5,100
905,905,V,ATL,AHARANG-R,0,0,0,0,0,0,1,2,0,3,115,108,1.5,-210,7.5,-110,7.5,-112
905,906,H,MIA,JCOSART-R,2,0,2,2,0,1,2,2,x,11,-130,-118,-1.5,180,7.5,-110,7.5,-108
905,907,V,NYM,BCOLON-R,2,1,0,3,1,3,1,1,2,14,110,-104,1.5,-230,7.5,105,7.5,-112
905,908,H,CIN,ASIMON-R,1,1,0,0,0,0,0,1,2,5,-120,-106,-1.5,190,7.5,-125,7.5,-108
905,909,V,STL,JLACKEY-R,0,0,0,0,0,1,1,0,0,2,110,110,1.5,-215,8,-110,7.5,-105
905,910,H,MIL,MFIERS-R,0,0,2,0,2,2,0,0,x,6,-125,-120,-1.5,185,8,-110,7.5,-115
905,911,V,SDG,ESTULTS-L,0,0,0,0,0,0,0,0,0,0,110,113,1.5,-170,10,-120,9.5,100
905,912,H,COL,TMATZEK-L,1,0,0,0,1,1,0,0,x,3,-120,-128,-1.5,150,10,100,9.5,-120
905,913,V,ARI,VNUNO-L,0,0,0,0,1,0,0,0,0,1,140,143,1.5,-155,7.5,105,7.5,-115
905,914,H,LOS,DHAREN-R,0,1,1,0,0,0,0,0,x,2,-160,-163,-1.5,135,7.5,-125,7.5,-105
905,915,V,CWS,CSALE-L,0,0,1,0,0,0,0,0,0,1,-130,-156,-1.5,105,7,-115,7,-117
905,916,H,CLE,THOUSE-L,1,0,0,0,0,0,0,0,0,2,115,141,1.5,-125,7,-105,7,-103
905,917,V,KAN,JSHIELDS-R,0,0,1,0,0,0,0,0,0,1,110,110,1.5,-210,7.5,-120,7.5,-105
905,918,H,NYY,MPINEDA-R,0,0,0,0,0,0,0,0,0,0,-125,-120,-1.5,180,7.5,100,7.5,-115
905,919,V,TOR,HUTCHISON-R,2,0,0,0,0,2,0,2,0,8,104,-108,-1.5,140,9,-105,10,100
905,920,H,BOS,AWEBSTER-R,1,1,1,0,0,0,0,3,0,9,-114,-102,1.5,-160,9,-115,10,-120
905,921,V,BAL,WCHEN-L,0,0,0,0,0,0,0,0,0,0,125,127,1.5,-190,7,-110,7,110
905,922,H,TAM,ACOBB-R,0,0,0,0,0,0,0,3,x,3,-140,-142,-1.5,160,7,-110,7,-130
905,923,V,SEA,HIWAKUMA-R,0,2,0,0,3,2,0,0,0,7,-160,-190,-1.5,-115,8.5,100,8.5,-110
905,924,H,TEX,SBAKER-R,0,0,0,1,1,2,0,0,1,5,140,170,1.5,-105,8.5,-120,8.5,-110
905,925,V,LAA,SHOEMAKER-R,1,1,0,1,0,0,0,3,0,7,-160,-149,-1.5,110,8.5,-115,8.5,100
905,926,H,MIN,RNOLASCO-R,1,1,0,1,0,1,0,0,2,6,140,134,1.5,-130,8.5,-105,8.5,-120
905,927,V,HOU,OBERHOLTZR-L,0,0,1,1,0,2,0,0,0,4,195,194,1.5,-110,7.5,100,7,-127
905,928,H,OAK,SAMARDZIJA-R,0,0,3,0,0,0,0,0,0,3,-220,-219,-1.5,-110,7.5,-120,7,107
905,929,V,SFO,JPEAVY-R,1,3,2,1,0,1,0,0,0,8,110,125,1.5,-175,8,-120,9,-101
905,930,H,DET,RPORCELLO-R,0,0,0,0,2,0,0,0,0,2,-125,-140,-1.5,155,8,100,9,-119
906,951,V,PHI,ABURNETT-R,0,0,2,0,0,1,0,0,0,3,160,150,1.5,-145,8,100,8,-105
906,952,H,WAS,TROARK-R,0,0,0,0,1,0,0,0,0,1,-180,-170,-1.5,125,8,-120,8,-115
906,953,V,PIT,FLIRIANO-L,1,0,1,0,0,0,1,1,1,5,-145,-160,-1.5,100,7.5,-110,7,-105
906,954,H,CUB,FDOUBRONT-L,0,0,0,0,0,0,0,0,0,0,130,140,1.5,-120,7.5,-110,7,-115
906,955,V,NYM,DGEE-R,0,1,0,0,0,0,0,0,0,1,150,141,1.5,-165,7,100,7,105
906,956,H,CIN,JCUETO-R,0,0,0,0,0,1,1,0,x,2,-170,-156,-1.5,145,7,-120,7,-125
906,957,V,STL,LLYNN-R,2,0,0,3,0,0,0,0,0,5,100,-108,-1.5,150,8,-110,7.5,-110
906,958,H,MIL,KLOHSE-R,2,0,0,0,0,1,0,0,0,3,-110,-102,1.5,-170,8,-110,7.5,-110
906,959,V,ATL,AWOOD-L,0,0,0,3,0,0,0,0,0,4,-115,-111,-1.5,145,7,-110,7,100
906,960,H,MIA,NEOVALDI-R,0,0,0,1,0,0,0,2,0,3,105,101,1.5,-165,7,-110,7,-120
906,961,V,SDG,JWIELAND-R,0,0,0,1,1,1,2,1,0,6,135,119,1.5,-170,9.5,-110,9,-115
906,962,H,COL,JDELAROSA-L,0,1,3,0,2,0,0,0,0,7,-150,-134,-1.5,150,9.5,-110,9,-105
906,963,V,ARI,CANDERSON-R,0,0,0,0,0,0,2,0,0,2,205,180,1.5,-134,7,-110,7,105
906,964,H,LOS,HRYU-L,2,0,0,0,0,0,0,3,x,5,-230,-205,-1.5,114,7,-110,7,-125
906,965,V,BAL,KGAUSMAN-R,0,1,0,0,0,0,0,1,0,2,125,134,1.5,-175,7,-115,7,-116
906,966,H,TAM,DSMYLY-L,0,0,2,0,0,0,0,0,1,3,-140,-149,-1.5,155,7,-105,7,-104
906,967,V,KAN,DDUFFY-L,0,0,1,0,0,0,1,0,0,2,105,110,1.5,-205,8,100,7.5,-105
906,968,H,NYY,BMCCARTHY-R,1,0,2,1,2,0,0,0,x,6,-115,-120,-1.5,175,8,-120,7.5,-115
906,969,V,HOU,SFELDMAN-R,0,0,0,0,0,2,1,0,0,3,185,189,1.5,-119,8,-105,7.5,-110
906,970,H,OAK,SKAZMIR-L,0,0,1,0,0,0,0,0,3,4,-210,-214,-1.5,-101,8,-115,7.5,-110
906,971,V,CWS,JQUINTANA-L,0,0,1,0,0,0,0,0,0,1,145,140,1.5,-160,7,-110,7,122
906,972,H,CLE,CKLUBER-R,0,0,0,1,0,0,2,0,x,3,-165,-155,-1.5,140,7,-110,7,-142
906,973,V,TOR,JHAPP-L,1,0,0,0,0,0,2,0,0,3,110,119,1.5,-170,9,100,9.5,-107
906,974,H,BOS,CBUCHHOLZ-R,1,1,1,1,0,0,0,0,x,4,-125,-134,-1.5,150,9,-120,9.5,-113
906,975,V,LAA,CRASMUS-R,1,1,1,0,0,0,0,2,3,8,101,-102,1.5,-215,8.5,-110,8,-110
906,976,H,MIN,PHUGHES-R,0,2,1,2,0,0,0,0,0,5,-111,-108,-1.5,185,8.5,-110,8,-110
906,977,V,SEA,CYOUNG-R,0,0,0,0,0,2,0,2,0,4,-150,-140,-1.5,110,9,-115,9.5,105
906,978,H,TEX,NMARTINEZ-R,0,0,0,2,0,0,0,0,0,2,135,125,1.5,-130,9,-105,9.5,-125
906,979,V,SFO,BUMGARNER-L,4,0,0,0,1,0,0,0,0,5,109,125,1.5,-175,7.5,100,7,-115
906,980,H,DET,DPRICE-L,2,0,1,0,0,0,0,1,0,4,-119,-140,-1.5,155,7.5,-120,7,-105
907,901,V,ATL,JTEHERAN-R,0,0,0,0,0,0,0,0,0,0,-150,-145,-1.5,115,7,-120,7,-120
907,902,H,MIA,BHAND-L,0,0,0,0,1,3,0,0,x,4,135,130,1.5,-135,7,100,7,100
907,903,V,NYM,ZWHEELER-R,0,0,0,0,0,3,0,1,0,4,110,109,1.5,-215,7.5,100,7,110
907,904,H,CIN,MLATOS-R,0,0,0,0,1,0,0,0,2,3,-125,-119,-1.5,185,7.5,-120,7,-130
907,905,V,PHI,CHAMELS-L,1,0,0,1,0,0,0,0,0,2,125,127,1.5,-190,6.5,-120,6.5,-120
907,906,H,WAS,GGONZALEZ-L,0,1,0,1,0,1,0,0,x,3,-140,-142,-1.5,160,6.5,100,6.5,100
907,907,V,STL,WAINWRIGHT-R,0,0,0,4,0,0,2,0,3,9,-135,-123,-1.5,130,7.5,-110,7.5,-115
907,908,H,MIL,JNELSON-R,0,0,0,0,0,0,0,0,1,1,120,113,1.5,-150,7.5,-110,7.5,-105
907,909,V,PIT,GCOLE-R,2,5,0,1,0,0,2,0,0,10,-160,-161,-1.5,-105,7,-115,8,-115
907,910,H,CUB,TWOOD-L,0,0,0,0,1,1,2,0,0,4,140,141,1.5,-115,7,-105,8,-105
907,911,V,ARI,TCAHILL-R,0,1,1,0,0,0,0,0,0,2,185,210,1.5,-101,7,-110,7,-120
907,912,H,LOS,ZGREINKE-R,0,0,0,0,0,3,4,0,x,7,-210,-240,-1.5,-119,7,-110,7,100
907,913,V,SDG,TROSS-R,0,0,0,0,0,0,0,0,0,0,-125,-132,-1.5,115,9,-120,9.5,102
907,914,H,COL,FMORALES-L,0,3,0,0,0,0,2,1,x,6,110,117,1.5,-135,9,100,9.5,-122
907,915,V,CWS,SCARROLL-R,0,0,0,0,0,0,0,0,0,0,175,176,1.5,-120,8.5,-105,7.5,-105
907,916,H,CLE,CCARRASCO-R,1,0,0,0,0,0,0,1,x,2,-200,-201,-1.5,100,8.5,-115,7.5,-115
907,917,V,KAN,YVENTURA-R,0,1,1,0,0,0,0,0,0,2,-102,-102,1.5,-230,8,-110,7.5,-105
907,918,H,NYY,SGREENE-R,0,0,0,0,0,0,0,0,0,0,-108,-108,-1.5,190,8,-110,7.5,-115
907,919,V,TOR,RDICKEY-R,0,0,0,0,3,0,0,0,0,3,-102,-120,-1.5,135,9,-115,8.5,-120
907,920,H,BOS,RDELAROSA-R,0,0,0,0,0,1,0,0,0,1,-108,110,1.5,-155,9,-105,8.5,100
907,921,V,BAL,BNORRIS-R,0,0,0,0,0,2,0,0,3,7,-102,-111,1.5,-220,7.5,-105,7.5,105
907,922,H,TAM,HELLICKSON-R,2,0,0,1,0,1,0,0,1,5,-108,101,-1.5,190,7.5,-115,7.5,-125
907,923,V,LAA,CWILSON-L,0,1,2,0,3,6,2,0,0,14,-160,-156,-1.5,100,9,-110,9.5,100
907,924,H,MIN,LDARNELL-L,0,3,0,0,0,0,0,1,0,4,140,141,1.5,-120,9,-110,9.5,-120
907,925,V,SEA,JPAXTON-L,0,0,0,0,0,0,0,0,0,0,-145,-126,-1.5,125,8.5,100,8,100
907,926,H,TEX,DHOLLAND-L,0,0,0,0,0,1,0,0,x,1,130,111,1.5,-145,8.5,-120,8,-120
907,927,V,HOU,DKEUCHEL-L,0,0,0,0,0,0,2,0,2,4,135,143,1.5,-160,7.5,-110,7.5,-104
907,928,H,OAK,JHAMMEL-R,0,0,0,0,0,1,2,0,0,3,-150,-158,-1.5,140,7.5,-110,7.5,-116
907,929,V,SFO,THUDSON-R,0,0,0,0,1,0,0,0,0,1,-102,113,1.5,-200,8.5,-110,8.5,100
907,930,H,DET,KLOBSTEIN-L,0,0,3,0,0,0,3,0,x,6,-108,-123,-1.5,170,8.5,-110,8.5,-120
908,951,V,ATL,MMINOR-L,0,0,0,0,0,0,0,1,0,1,135,137,1.5,-170,7.5,100,7,100
908,952,H,WAS,DFISTER-R,1,0,0,0,0,0,1,0,x,2,-150,-152,-1.5,150,7.5,-120,7,-120
908,953,V,PIT,JLOCKE-L,0,0,0,0,2,0,0,4,0,6,-115,-120,-1.5,145,8.5,100,8.5,-105
908,954,H,PHI,KKENDRICK-R,0,0,0,1,0,0,0,3,0,4,105,110,1.5,-165,8.5,-120,8.5,-115
908,955,V,STL,SMILLER-R,0,0,0,0,0,0,2,0,3,5,-135,-127,-1.5,125,8,-105,8,100
908,956,H,CIN,DAXELROD-R,0,0,0,0,0,0,0,0,0,0,120,112,1.5,-145,8,-115,8,-120
908,957,V,COL,JLYLES-R,0,1,0,0,0,0,0,1,0,2,130,130,1.5,-170,7,-118,7,-105
908,958,H,NYM,JNIESE-L,1,0,0,0,0,0,0,0,2,3,-145,-145,-1.5,150,7,-102,7,-115
908,959,V,MIA,BPENNY-R,1,3,2,0,0,0,0,0,0,6,160,170,1.5,-130,8.5,-110,8.5,-115
908,960,H,MIL,YGALLARDO-R,2,0,0,0,0,0,0,2,0,4,-180,-190,-1.5,110,8.5,-110,8.5,-105
908,961,V,SDG,DESPAIGNE-R,0,0,0,1,0,2,0,0,1,4,140,290,1.5,110,7.5,105,6,110
908,962,H,LOS,CKERSHAW-L,1,1,0,2,4,0,0,1,x,9,-160,-335,-1.5,-130,7.5,-125,6,-130
908,963,V,LAA,JWEAVER-R,0,0,0,0,6,0,2,0,4,12,-102,114,1.5,-190,8,100,7.5,-105
908,964,H,CLE,DSALAZAR-R,0,0,0,0,2,1,0,0,0,3,-108,-124,-1.5,160,8,-120,7.5,-115
908,965,V,KAN,JGUTHRIE-R,0,0,2,0,0,0,2,1,0,5,130,125,1.5,-165,9,100,8,-120
908,966,H,DET,VERLANDER-R,0,2,6,0,0,0,0,1,x,9,-145,-140,-1.5,145,9,-120,8,100
908,967,V,BAL,MGONZALEZ-R,0,1,0,0,0,2,1,0,0,4,-120,110,1.5,-210,9,-120,8.5,-110
908,968,H,BOS,JKELLY-R,0,0,0,0,0,0,0,0,0,0,110,-120,-1.5,180,9,100,8.5,-110
908,969,V,OAK,SGRAY-R,0,0,0,0,3,0,0,1,0,4,-170,-170,-1.5,-114,8,-110,8.5,-125
908,970,H,CWS,HNOESI-R,2,0,0,0,0,1,0,0,1,5,150,150,1.5,-106,8,-110,8.5,105
908,971,V,HOU,BPEACOCK-R,0,0,0,0,0,0,1,0,0,1,230,270,1.5,110,6.5,-110,6.5,-120
908,972,H,SEA,FHERNANDZ-R,0,0,0,0,0,1,0,3,x,4,-260,-310,-1.5,-130,6.5,-110,6.5,100
908,973,V,CUB,JTURNER-R,0,0,0,0,0,0,0,0,0,0,160,190,1.5,-110,8.5,-110,8,100
908,974,H,TOR,MSTROMAN-R,0,1,0,1,3,0,1,2,x,8,-180,-215,-1.5,-110,8.5,-110,8,-120
909,901,V,PIT,EVOLQUEZ-R,0,1,2,0,0,0,0,0,0,3,-140,-134,-1.5,120,8,100,8,-120
909,902,H,PHI,DBUCHANAN-R,1,1,0,0,1,0,1,0,x,4,125,119,1.5,-140,8,-120,8,100
909,903,V,ATL,ESANTANA-R,0,0,0,2,0,2,0,0,0,4,130,141,1.5,-165,7,-120,7,110
909,904,H,WAS,JZIMMERMN-R,4,1,0,1,0,0,0,0,x,6,-145,-156,-1.5,145,7,100,7,-130
909,905,V,STL,MWACHA-R,0,0,0,1,0,0,3,0,1,5,-140,-140,-1.5,120,7.5,105,7,-105
909,906,H,CIN,MLEAKE-R,2,0,0,1,4,0,0,2,x,9,125,125,1.5,-140,7.5,-125,7,-115
909,907,V,COL,CBERGMAN-R,0,0,0,0,0,0,0,0,0,0,150,162,1.5,-140,7,-120,7,105
909,908,H,NYM,JDEGROM-R,0,0,0,0,1,1,0,0,x,2,-170,-182,-1.5,120,7,100,7,-125
909,909,V,MIA,TKOEHLER-R,0,0,2,0,0,1,0,0,3,6,140,126,1.5,-175,8,-120,8,-110
909,910,H,MIL,MGARZA-R,0,0,2,0,0,0,1,0,0,3,-160,-141,-1.5,155,8,100,8,-110
909,911,V,SDG,ACASHNER-R,0,3,2,0,0,0,0,1,0,6,125,110,1.5,-215,7,-105,7,-125
909,912,H,LOS,RHERNANDZ-R,0,0,0,0,0,2,0,0,1,3,-140,-120,-1.5,185,7,-115,7,105
909,913,V,ARI,WMILEY-L,0,0,0,1,0,0,0,0,0,1,155,152,1.5,-165,7,-110,6.5,105
909,914,H,SFO,YPETIT-R,1,2,0,0,0,2,0,0,x,5,-175,-172,-1.5,145,7,-110,6.5,-125
909,915,V,KAN,JVARGAS-L,0,0,0,0,1,0,0,1,0,2,140,150,1.5,-145,7.5,-120,7.5,-115
909,916,H,DET,MSCHERZER-R,1,2,0,0,1,0,0,0,x,4,-160,-170,-1.5,125,7.5,100,7.5,-105
909,917,V,MIN,TMAY-R,0,0,0,4,0,0,0,0,0,4,155,151,1.5,-140,8.5,-115,9,100
909,918,H,CLE,TBAUER-R,0,2,0,0,0,0,0,1,0,3,-175,-171,-1.5,120,8.5,-105,9,-120
909,919,V,TAM,CARCHER-R,0,1,2,1,0,0,0,0,0,4,115,112,1.5,-200,7.5,-115,7,-115
909,920,H,NYY,HKURODA-R,0,0,0,1,2,0,0,0,0,3,-130,-127,-1.5,170,7.5,-105,7,-105
909,921,V,BAL,CTILLMAN-R,2,0,2,0,0,0,0,0,0,4,-130,-124,-1.5,130,9,105,9,-105
909,922,H,BOS,ARANAUDO-R,0,0,0,1,0,0,0,0,0,1,115,114,1.5,-150,9,-125,9,-115
909,923,V,LAA,HSANTIAGO-L,1,0,0,1,0,0,0,7,0,9,-160,-145,-1.5,105,9.5,-105,9.5,103
909,924,H,TEX,CLEWIS-R,0,0,0,1,0,0,0,2,0,3,140,130,1.5,-125,9.5,-115,9.5,-123
909,925,V,OAK,JLESTER-L,0,0,0,2,2,0,1,1,5,11,-185,-200,-1.5,-125,8,-110,8.5,100
909,926,H,CWS,JDANKS-L,0,0,0,0,0,0,2,0,0,2,165,175,1.5,105,8,-110,8.5,-120
909,927,V,HOU,CMCHUGH-R,0,0,0,1,0,0,0,0,1,2,140,130,1.5,-175,7,-120,7,110
909,928,H,SEA,RELIAS-L,0,0,0,0,0,0,0,1,0,1,-160,-145,-1.5,155,7,100,7,-130
909,929,V,CUB,JARRIETA-R,1,0,0,0,1,0,0,0,0,2,125,120,1.5,-175,8,-120,7.5,-110
909,930,H,TOR,MBUEHRLE-L,0,0,0,0,1,0,3,5,x,9,-140,-135,-1.5,155,8,100,7.5,-110
910,951,V,ATL,AHARANG-R,0,0,0,0,1,2,3,0,0,6,175,175,1.5,-130,7,-120,7,-120
910,952,H,WAS,STRASBURG-R,0,0,0,0,1,0,0,0,1,2,-200,-195,-1.5,110,7,100,7,100
910,953,V,PIT,VWORLEY-R,2,0,0,0,2,2,0,0,0,6,-130,-150,-1.5,110,8.5,100,8.5,-105
910,954,H,PHI,JWILLIAMS-R,0,1,0,2,0,0,0,0,0,3,115,135,1.5,-130,8.5,-120,8.5,-115
910,955,V,COL,TMATZEK-L,0,0,0,0,0,0,0,0,0,0,125,113,1.5,-210,7.5,105,7,111
910,956,H,NYM,RMONTERO-R,0,1,0,0,0,0,1,0,x,2,-140,-123,-1.5,180,7.5,-125,7,-131
910,957,V,STL,JLACKEY-R,2,0,0,0,0,0,0,0,0,2,-130,-134,-1.5,125,7.5,-106,8,-110
910,958,H,CIN,ASIMON-R,1,1,0,1,1,0,0,0,x,4,115,119,1.5,-145,7.5,-114,8,-110
910,959,V,MIA,JCOSART-R,0,0,0,0,0,0,1,0,0,1,115,110,1.5,-200,8,-110,8,-120
910,960,H,MIL,WPERALTA-R,0,0,1,1,0,0,2,0,x,4,-130,-125,-1.5,170,8,-110,8,100
910,961,V,SDG,IKENNEDY-R,0,0,0,0,0,0,0,0,0,0,135,136,1.5,-160,7,-115,7,-115
910,962,H,LOS,DHAREN-R,0,1,0,0,0,1,1,1,x,4,-150,-151,-1.5,140,7,-105,7,-105
910,963,V,ARI,COLLMENTER-R,0,0,0,0,0,0,0,0,0,0,150,135,1.5,-165,7,-110,6.5,100
910,964,H,SFO,VOGELSONG-R,0,0,0,0,0,0,4,1,x,5,-170,-150,-1.5,145,7,-110,6.5,-120
910,965,V,BAL,WCHEN-L,0,0,6,0,2,0,0,0,2,10,-135,-131,-1.5,120,9,100,8.5,-105
910,966,H,BOS,BWORKMAN-R,0,0,0,0,0,0,1,0,5,6,120,116,1.5,-140,9,-120,8.5,-115
910,969,V,KAN,JSHIELDS-R,0,0,0,2,0,0,0,0,1,3,110,106,1.5,-202,7.5,-115,8.5,-110
910,970,H,DET,RPORCELLO-R,0,0,0,0,0,0,0,0,0,0,-120,-116,-1.5,173,7.5,-105,8.5,-110
910,971,V,TAM,JODORIZZI-R,4,0,0,0,0,0,0,0,1,5,105,-108,-1.5,150,8,-110,7.5,108
910,972,H,NYY,CCAPUANO-L,1,0,2,1,2,0,0,2,x,8,-115,-102,1.5,-170,8,-110,7.5,-128
910,973,V,LAA,SHOEMAKER-R,2,0,0,0,1,0,1,3,1,8,-165,-198,-1.5,-125,9.5,100,9.5,-102
910,974,H,TEX,NTEPESCH-R,0,0,0,0,0,0,1,0,0,1,145,178,1.5,105,9.5,-120,9.5,-118
910,975,V,OAK,SAMARDZIJA-R,0,0,0,1,0,0,0,0,0,1,-170,-205,-1.5,-135,8.5,-110,8.5,-115
910,976,H,CWS,CBASSITT-R,0,0,0,0,0,0,0,2,x,2,150,180,1.5,115,8.5,-110,8.5,-105
910,977,V,HOU,NTROPEANO-R,0,3,0,0,1,0,0,1,0,5,220,225,1.5,100,7,-110,7,105
910,978,H,SEA,HIWAKUMA-R,0,2,0,0,0,0,0,0,0,2,-250,-255,-1.5,-120,7,-110,7,-125
910,979,V,CUB,KHENDRICK-R,0,0,0,0,0,0,1,0,0,1,135,158,1.5,-140,8.5,100,8,-110
910,980,H,TOR,HUTCHISON-R,0,0,1,0,0,3,5,2,x,11,-150,-178,-1.5,120,8.5,-120,8,-110
911,901,V,STL,LLYNN-R,0,0,0,0,0,0,0,0,0,0,110,102,1.5,-215,7,105,7,104
911,902,H,CIN,JCUETO-R,0,0,0,0,0,0,0,1,x,1,-125,-112,-1.5,185,7,-125,7,-124
911,903,V,ARI,RDELGADO-R,0,0,0,0,0,1,0,0,1,2,160,180,1.5,-125,7.5,105,7,-110
911,904,H,SFO,JPEAVY-R,1,0,1,1,0,3,0,0,x,6,-180,-205,-1.5,105,7.5,-125,7,-110
911,905,V,PIT,FLIRIANO-L,0,1,0,0,0,3,0,0,0,4,-135,-140,-1.5,115,7.5,-105,7.5,-103
911,906,H,PHI,ABURNETT-R,0,0,0,0,0,0,0,0,1,1,120,125,1.5,-135,7.5,-115,7.5,-117
911,907,V,WAS,TROARK-R,2,0,2,2,0,0,0,0,0,6,-135,-120,-1.5,135,7,-110,7,100
911,908,H,NYM,BCOLON-R,0,0,0,0,1,0,1,0,0,2,120,110,1.5,-155,7,-110,7,-120
911,909,V,MIA,NEOVALDI-R,0,0,0,0,0,0,0,2,0,2,140,139,1.5,-155,8,100,7,-105
911,910,H,MIL,MFIERS-R,0,1,1,2,0,0,0,0,x,4,-160,-154,-1.5,135,8,-120,7,-115
911,911,V,MIN,KGIBSON-R,1,0,0,0,0,0,0,0,1,2,205,188,1.5,-115,7.5,105,7,100
911,912,H,CLE,CKLUBER-R,2,1,4,0,0,1,0,0,x,8,-230,-213,-1.5,-105,7.5,-125,7,-120
